Puistolan VPK|25.0564,60.26998
Lapinrinne|24.92673,60.16622
Nummitie|25.06314,60.26989
Puistolan asema|25.03739,60.27431
Puistolan asema|25.03752,60.27431
Puistolan raitti|25.06153,60.26956
Puistolan raitti|25.06115,60.26945
Karrintie|25.04662,60.27135
Tapanila/VR|25.03002,60.26401
Karrintie|25.0461,60.27147
Koudantie|25.05805,60.26653
Länsisatamankatu|24.90817,60.16271
Koudantie|25.05906,60.26764
Länsisatamankatu|24.90817,60.16272
Karhekuja|25.05666,60.26365
Karhekuja|25.05769,60.26443
Suurmetsäntie|25.04326,60.26548
Suurmetsäntie|25.04092,60.26595
Puistolan tori|25.04459,60.2738
A.I. Virtasen aukio|24.96293,60.20583
A.I. Virtasen aukio|24.96385,60.20488
Intiankatu|24.96621,60.20808
Intiankatu|24.96606,60.20816
Karpalopolku|25.07464,60.23266
Keinupolku|25.07171,60.23347
Veteraanikuja|25.0667,60.23309
Sirrikuja|25.0777,60.23008
Sirrikuja|25.07872,60.23081
Kolmikulma|24.94391,60.16517
Kolmikulma|24.94389,60.16526
Eteläranta|24.95256,60.16543
Eteläranta|24.95256,60.16541
Kauppatori|24.95248,60.1676
Kauppatori|24.95173,60.16729
Kauppatori|24.95175,60.16729
Kaarlenkatu|24.95148,60.18608
Valtimontie|24.9702,60.21279
Valtimontie|24.97028,60.21218
Sumatrantie|24.9684,60.20811
Karpalopolku|25.0752,60.23262
Porttikuja|25.08121,60.2317
Keinupolku|25.07164,60.23352
Kuovipolku|25.06506,60.2309
Veteraanikuja|25.06639,60.23299
Kontula(M)|25.08167,60.23674
Kuovipolku|25.06444,60.23153
Kumpulan kampus|24.96554,60.20397
Kätilöopisto|24.95046,60.20371
Kätilöopisto|24.95037,60.20398
Sofianlehto|24.94639,60.2027
Sofianlehto|24.94642,60.20265
Pyöräilystadion|24.94537,60.20148
Kontula(M)|25.0822,60.23602
Harmaahaikarankuja|25.06766,60.22896
Harmaahaikarankuja|25.06757,60.22886
Kurkiaispolku|25.07353,60.22852
Kurkiaispolku|25.074,60.22913
Keinulaudantie|25.07789,60.23335
Keinulaudantie|25.07833,60.23353
Kurkiauranpolku|25.0756,60.231
Kurkiauranpolku|25.07625,60.23145
Pyöräilystadion|24.94529,60.20115
Kumpula|24.96382,60.2097
Kumpula|24.96435,60.20952
Sumatrantie|24.96743,60.20699
Intiankatu|24.96734,60.20878
Intiankatu|24.96735,60.20869
Kumpulan kampus|24.96595,60.20367
Kyläsaarenkatu|24.96444,60.20259
Valtimontie|24.96463,60.2149
Kontula(M), tulo|25.08245,60.23606
Reelinki|25.21446,60.25027
Kontula(M), tulo|25.08211,60.23601
Naapurintie|25.08712,60.23444
Kontula(M)|25.08208,60.23591
Reelinki|25.21374,60.25031
Pituuspiiri|25.22618,60.25154
Pituuspiiri|25.22622,60.25141
Kontula(M)|25.08247,60.23613
Karhusaari|25.23046,60.25265
Naapurintie|25.08527,60.23084
Karhusaarentie|25.19118,60.25468
Naapurintie|25.0857,60.23065
Merikapteenintie|25.21957,60.24997
Porttikuja|25.08045,60.23179
Merikapteenintie|25.22043,60.24987
Kiikku|25.0716,60.23607
Skutholminkaari|25.20749,60.25092
Keinutie|25.07192,60.23844
Skutholminkaari|25.20671,60.25087
Kontulan terveysas.|25.0846,60.2378
Leikkikuja|25.08631,60.24167
Leikkikuja|25.08644,60.24156
Ostostie|25.0869,60.23846
Hakaniemi|24.95275,60.17965
Kaisaniemi|24.94728,60.17167
Kaisaniemi|24.94728,60.17167
Rautatientori|24.94114,60.17036
Ostostie|25.0862,60.23947
Rautatientori|24.94114,60.17036
Rapolantie|25.0829,60.24645
Kontulankaari 11|25.07797,60.24535
Kontulankaari 11|25.07744,60.2449
Sakara|25.07514,60.24251
Sakara|25.07526,60.24255
Kivikonkaari|25.07499,60.23916
Kivikonkaari|25.07459,60.24007
Kaarikuja|25.07819,60.23795
Käenkuja|24.96103,60.18545
Käenkuja|24.96101,60.18544
Haapaniemi|24.95771,60.18291
Haapaniemi|24.95757,60.18284
Kaarikuja|25.07866,60.23797
Kontula(M)|25.08069,60.23594
Kontula(M)|25.08106,60.23596
Kivikonkaari|25.07401,60.23977
Rapolantie|25.08023,60.24573
Keinutie|25.07195,60.23795
Linnanherrantie|25.0996,60.22933
Linnanherrantie|25.09946,60.22999
Karjatanhuanpolku|25.08285,60.22401
Humikkalankuja|25.0882,60.2287
Humikkalankuja|25.08912,60.22981
Häyhäntie|25.08374,60.22677
Häyhäntie|25.08458,60.22723
Paneliantie|25.08775,60.24352
Karjatanhuanpolku|25.08304,60.22552
Porttitie|25.08125,60.23377
Ooppera|24.93003,60.18283
Ooppera|24.92672,60.18161
Ooppera|24.92894,60.18216
Porttitie|25.08019,60.23294
Kontula(M)|25.08713,60.23638
Kontula(M)|25.08512,60.23608
Muurimestarintie|24.94731,60.24415
Kontulankuja|25.09319,60.23749
Kontulankuja|25.09072,60.23753
Paneliantie|25.08742,60.24356
Naapurinpolku|25.08853,60.23278
Naapurinpolku|25.08853,60.2328
Kontula(M), tulo|25.08208,60.23591
Kontula(M)|25.08146,60.23621
Kontukuja|25.08489,60.24329
Kaarenjalka|25.0754,60.23639
Ostoskuja|25.08492,60.23879
Ostoskuja|25.08472,60.23874
Karjatanhuanpolku|25.08432,60.22518
Karjatanhuanpolku|25.08427,60.22519
Pihlajisto|24.99707,60.23336
Graniittitie|25.00924,60.23331
Rapakivenkaari|24.99877,60.24095
Rajasaarentie|24.91532,60.18318
Rapakivenkaari|24.99779,60.2408
Rajasaarentie|24.91578,60.18363
Olympialaituri|24.95639,60.16155
Olympialaituri|24.95639,60.16155
Pihlajistontie|25.00861,60.23017
Kivelän sairaala|24.91578,60.18027
Kivelän sairaala|24.91622,60.18029
Kirjailijan puisto|24.91596,60.18581
Töölön kirjasto|24.91852,60.18341
Töölön sairaala|24.92043,60.18142
Töölön sairaala|24.92058,60.18153
Töölöntori|24.92221,60.17975
Jäähalli|24.92004,60.18928
Jäähalli|24.9197,60.18934
Töölöntori|24.92255,60.17944
Taivallahti|24.91687,60.17669
Töölöntori|24.92275,60.17857
Pasilan asema|24.9347,60.19889
Pihlajiston ostosk.|25.00068,60.23116
Messukeskus|24.93685,60.2014
Kellosilta|24.93916,60.20077
Pihlajiston ostosk.|25.0003,60.23112
Kellosilta|24.93912,60.20082
Salpausselänpolku|25.00417,60.23112
Radanrakentajantie|24.94147,60.20027
Salpausselänpolku|25.00347,60.23172
Töölöntori|24.92414,60.17995
Kansaneläkelaitos|24.91711,60.18925
Pihlajistontie|25.00856,60.23021
Kansaneläkelaitos|24.91707,60.18948
Kiilletie|25.00781,60.2333
Töölön kisahalli|24.92357,60.18433
Rapakivenkuja|25.0027,60.24007
Rapakivenkuja|25.00259,60.23986
Töölön kisahalli|24.92454,60.18346
Lastenlinna|24.91001,60.18493
Lastenlinna|24.91015,60.18508
Kajanuksenkatu|24.91445,60.18507
Kajanuksenkatu|24.9148,60.18523
Raitioliikennemuseo|24.91981,60.18376
Radanrakentajantie|24.94147,60.20027
Vuolukiventie|25.00686,60.23702
Koskelantie|24.94542,60.20842
Vuolukiventie|25.00643,60.23739
Koskelantie|24.94542,60.20842
Pihlajamäki|25.01042,60.23419
Käärmeniementie|25.16496,60.21651
Pihlajamäki|25.01024,60.23438
Käärmeniementie|25.1638,60.2176
Meripihkatie|25.01148,60.23297
Raitioliikennemuseo|24.92175,60.18376
Meripihkatie|25.01162,60.23317
Töölön kisahalli|24.92473,60.18408
Kiilletie|25.00785,60.23341
Töölön kisahalli|24.92477,60.18409
Meripihkatie|25.00915,60.23457
Meripihkatie|25.00918,60.23458
Kirjailijan puisto|24.91579,60.18579
Linnankoskenkatu|24.91689,60.18479
Vuolukiventie|25.0029,60.23457
Linnankoskenkatu|24.917,60.18484
Haapasaarentie|25.14657,60.21815
Töölöntori|24.92227,60.17966
Töölöntori|24.92211,60.17992
Messukeskus|24.93636,60.20135
Pyöräilystadion|24.94533,60.20297
Pyöräilystadion|24.94533,60.20297
Haapasaarentie|25.14635,60.21902
Vuolukiventie|25.00274,60.23691
Vuolukiventie|25.00279,60.23692
Hiekkakiventie|25.01895,60.23916
Hiekkakiventie|25.0191,60.23934
Punakiventie|25.14796,60.21342
Seppämestarintie|25.02095,60.23859
Liuskekuja|25.01862,60.2372
Malmin hautausmaa|25.02177,60.23595
Malmin hautausmaa|25.02225,60.23676
Meripihkatie|25.01233,60.23296
Meripihkatie|25.01284,60.23295
Pihlajistontie|25.00975,60.23069
Jämsänkatu|24.94176,60.19669
Pihlajistontie|25.01018,60.23092
Asemapäällikönkatu|24.94032,60.19803
Liuskekuja|25.01858,60.23707
Asemapäällikönkatu|24.94049,60.19824
Kivijalka|25.01455,60.23462
Kivijalka|25.01442,60.2346
Maasälväntie|25.00903,60.23773
Viikinmäki|24.99802,60.22994
Viikinmäki|24.99814,60.22985
Liusketie|25.01089,60.23552
Vuosaarenlahti|25.1739,60.20799
Itäreimarintie|25.16411,60.21005
Satamakaari|25.16823,60.21407
Itäreimarintie|25.1624,60.2101
Myllypadontie|25.06407,60.22046
Siilitie 13|25.04414,60.21495
Kampintori|24.93225,60.1685
Kolsintie|25.05738,60.22014
Kolsintie|25.05752,60.21997
Neulapadontie|25.05795,60.22192
Käskynhaltijantie|24.94255,60.23053
Ruoholahdenkatu|24.92717,60.16545
Neulapadontie|25.05776,60.22198
Orpaanporras|25.05881,60.22447
Orpaanporras|25.05775,60.22353
Myllymatkantie|25.06406,60.22731
Myllymatkantie|25.06296,60.227
Karistimentie|25.07177,60.22739
Karistimentie|25.0709,60.22775
Myllypuro(M)|25.07608,60.2236
Myllypuro(M)|25.07567,60.22444
Hietalahti|24.92465,60.16115
Hietalahti|24.92366,60.16192
Hietalahdentori|24.92906,60.16196
Suurmetsäntie|25.06843,60.26266
Tattarisuontie|25.06421,60.25822
Jarrutie|25.06235,60.2523
Kampintori|24.9309,60.16699
Kamppi|24.92988,60.16937
Kamppi|24.92982,60.16927
Kamppi(M), lait. 71|24.9302,60.16861
Alakiventie|25.07435,60.2197
Alakiventie 5|25.07884,60.22127
Alakiventie 5|25.07862,60.22169
Myllärintie|25.0477,60.21847
Myllärintie|25.04887,60.21841
Kamppi(M), lait. 72|24.93007,60.16871
Ruoholahdenkatu|24.92498,60.16499
Fredrikinkatu|24.92995,60.17016
Kukkaniityntie|25.08156,60.22102
Kukkaniityntie|25.08186,60.22127
Myllyrengintie|25.07177,60.2279
Myllyrengintie|25.0721,60.22808
Myllypuron voimal.|25.0789,60.22483
Myllypuron voimal.|25.07936,60.225
Jauhokuja|25.07696,60.22562
Arkadian puisto|24.93338,60.17112
Kampintori|24.93178,60.1684
Lapinlahden puist.|24.93155,60.16572
Kampintori|24.93274,60.16725
Bulevardi|24.93423,60.16371
Bulevardi|24.93622,60.16494
Yläkiventie|25.07001,60.22286
Tuulimyllyntie|25.06732,60.22561
Myllymatkantie|25.06207,60.2245
Myllärintie|25.05482,60.22457
Myllärintie|25.05473,60.22461
Vaskisepäntie|24.93806,60.22099
Simonkatu|24.9353,60.16875
Vaskisepäntie|24.93707,60.22103
Simonkatu|24.93572,60.1688
Tinasepäntie|24.9431,60.22105
Kamppi(M)|24.9286,60.16861
Tinasepäntie|24.94149,60.22153
Kamppi(M)|24.93123,60.1683
Suutarilantie|25.0146,60.28564
Suutarilantie|25.01564,60.28472
Tikkuritie|25.02989,60.28274
Helsinki/VR|24.93955,60.17273
Helsinki/VR|24.9414,60.1713
Kamppi(M) p.|24.92981,60.16868
Vanha kirkkopuisto|24.94125,60.16587
Kappeli|25.18721,60.24938
Fredrikinkatu|24.93651,60.1642
Talosaari|25.18693,60.23834
Vuosaari|25.1428,60.20724
Vuosaari|25.1428,60.20724
Rastila|25.12016,60.20557
Rastila|25.12016,60.20557
Hakaniemi|24.95263,60.17844
Fleminginkatu|24.95195,60.18985
Pasilan asema|24.9347,60.19889
Sturenkatu|24.94831,60.19107
Kotkankatu|24.94362,60.19295
Kotkankatu|24.9436,60.19296
Mellunmäki(M)|25.109,60.23831
Helsinki/VR|24.93991,60.17272
Mellunmäki(M)|25.10922,60.23837
Helsinki/VR|24.94167,60.17129
Pasilan konepaja|24.94514,60.19425
Pasilan konepaja|24.94506,60.1942
Uintikeskus|24.94521,60.20007
Uintikeskus|24.94518,60.2001
Vallilan kirjasto|24.96109,60.19221
Vallilan kirjasto|24.9611,60.1922
Lautatarhankatu|24.96323,60.19019
Lautatarhankatu|24.96323,60.19019
Mäkelänrinne|24.94906,60.19782
Mäkelänrinne|24.94906,60.19782
Hakaniemi|24.95216,60.17906
Hakaniemi|24.95152,60.17816
Rautalammintie|24.95311,60.19617
Rautalammintie|24.95314,60.19616
Hattulantie|24.95601,60.19498
Hattulantie|24.95631,60.19483
Roineentie|24.95365,60.19301
Roineentie|24.9545,60.19331
Munkkiniemen aukio|24.8847,60.19581
Vallilan varikko|24.96239,60.19664
Vallilan varikko|24.96239,60.19663
Merihaka|24.9576,60.17987
Hakaniemi|24.95305,60.17828
Hakaniemi|24.95076,60.17897
Hauhon puisto|24.96454,60.19325
Hauhon puisto|24.96454,60.19325
Lautatarhankatu|24.96453,60.19035
Lautatarhankatu|24.96453,60.19036
Paavalin kirkko|24.96176,60.19862
Paavalin kirkko|24.96176,60.19862
Jämsänkatu|24.94259,60.19666
Kallion virastotalo|24.9497,60.18056
Muurimestarintie|24.94904,60.24586
Muurimestarintie|24.94731,60.24415
Hakaniemi|24.95219,60.17872
Hakaniemi|24.95225,60.1794
Hakaniemi|24.94992,60.17856
Hakaniemi|24.94985,60.17882
Hakaniemi|24.95073,60.17932
Harkkoraudantie|25.05581,60.24767
Kuusmiehentie|24.91767,60.25481
Kankiraudantie|25.0486,60.24615
Malmin lentoasema|25.04467,60.24538
Itäkeskus|25.07798,60.20998
Itäkeskus|25.07798,60.20998
Ilmalantori|24.9188,60.20603
Saunalahti|24.88026,60.19243
Saunalahti|24.87814,60.19223
Munkkiniemen aukio|24.88551,60.19588
Munkkiniemen aukio|24.8846,60.19575
Kyllikinportti|24.92664,60.20111
Maistraatinportti|24.92797,60.19826
Maistraatinportti|24.928,60.19858
Kyllikinportti|24.92665,60.20136
Palkkatilanportti|24.9288,60.19641
Palkkatilanportti|24.92898,60.19662
Ilmalan seisake|24.92075,60.20785
Ilmalan seisake|24.91885,60.2085
Piikintie|24.95813,60.24864
Piikintie|24.95825,60.24861
Koulutuvantie|24.95834,60.2455
Koulutuvantie|24.95838,60.24581
Etupellonpuisto|24.95947,60.24213
Etupellonpuisto|24.95924,60.24291
Urakkatie|24.96031,60.24024
Klaukkalan puisto|24.96024,60.24438
Klaukkalan puisto|24.96128,60.24466
Eläintarha|24.92817,60.19232
Eläintarha|24.9299,60.19303
Iso Paja|24.92511,60.20267
Iso Paja|24.92483,60.20285
Tv-keskus|24.91942,60.20309
Tv-keskus|24.91863,60.20386
Radiokatu|24.92151,60.20226
Radiokatu|24.92193,60.20261
Auroran sairaala|24.92554,60.19145
Ilmalantori|24.9189,60.20569
Eläintarha|24.93084,60.19249
Hesperian puisto|24.92938,60.17842
Ilmalanrinne|24.91536,60.20793
Ilmalanrinne|24.91521,60.20791
Suurmetsäntie|25.07017,60.26291
Hannukselanpolku|25.00944,60.27948
Suurmetsäntie|25.06834,60.26264
Suurmetsäntie|25.06838,60.26241
Tattarisuontie|25.06413,60.25822
Länsiterminaali|24.92005,60.15446
Tattarisuontie|25.06483,60.25933
Jarrutie|25.06229,60.25228
Jarrutie|25.06321,60.25305
Malmi/VR|25.01111,60.25135
Valokaari|25.0188,60.28208
Böstaksentie|25.0119,60.28196
Jousimiehentie 10|24.98621,60.27388
Bunkkeri|24.92136,60.15565
Penttiläntie 1|25.00871,60.28185
Bunkkeri|24.92136,60.15564
Huutokonttori|24.92142,60.15985
Huutokonttori|24.92142,60.15987
Saukonpaasi|24.91145,60.15753
Saukonpaasi|24.9115,60.15747
Auroran sairaala|24.92385,60.19112
Länsiväylä|24.91327,60.16465
Kuusitie|24.90209,60.19511
Crusellinsilta|24.90895,60.15952
Länsiväylä|24.91405,60.16431
Kuusitie|24.90206,60.19513
Crusellinsilta|24.90893,60.15951
Jalavatie|24.90643,60.19353
Hehkulanka|25.01751,60.28278
Hannukselanpolku|25.01144,60.27972
Lampputie|25.01717,60.28125
Siltamäen uimahalli|24.99039,60.27451
Sateenkaarentie|25.011,60.28055
Jalavatie|24.90641,60.19354
Töölön tulli|24.9113,60.19183
Töölön tulli|24.91132,60.19182
Rukatunturintie|25.12215,60.23316
Kynttiläkuja|25.0134,60.2822
Revontulentie|25.00405,60.27982
Pohjantähdentie|24.99857,60.27953
Pohjantähdentie|24.99788,60.27931
Kiertotähdenkuja|24.99422,60.27835
Siltamäki|24.99004,60.27681
Kiertotähdenkuja|24.99518,60.27863
Siltamäki|24.98963,60.27739
Ylioppilastalo|24.94146,60.1679
Kallvikintie|25.1339,60.23213
Ylioppilastalo|24.94111,60.16814
Mellunmäki(M), tulo|25.10968,60.23855
Varsapuistikko|24.94942,60.17349
Ala-Tikkurila|25.01495,60.28693
Suutarilantie|25.01348,60.28426
Suutarilantie|25.0151,60.28597
Revontulentie|25.00451,60.27925
Tikkuritie|25.02771,60.28254
Varsapuistikko|24.94963,60.17367
Kaisaniemi|24.94761,60.17176
Kaisaniemi|24.94761,60.17178
Senaatintori|24.95027,60.16901
Rautatieasema|24.94137,60.17041
Rautatieasema|24.9418,60.17041
Senaatintori|24.95012,60.16901
Vaskipellontie|25.0053,60.27763
Riimusauvantie|24.9919,60.27473
Revontulentie|25.00107,60.28221
Niemitie|24.98012,60.26722
Hannukselanpolku|25.01124,60.28044
Vaskipellontie|25.00574,60.27823
Vaskipellontie|25.00693,60.27818
Suutarilantie|24.99852,60.27481
Pukinmäki/VR|24.99374,60.24247
Aleksanterinkatu|24.94693,60.16893
Kallvikintie|25.13321,60.2323
Aleksanterinkatu|24.94637,60.16892
Ylioppilastalo|24.94132,60.16867
Ylioppilastalo|24.94203,60.16881
Mellunmäentie|25.12693,60.2304
Mellunmäentie|25.12675,60.23008
Lasipalatsi|24.93747,60.17055
Uussillantie|25.12171,60.22763
Lasipalatsi|24.93778,60.17035
Uussillantie|25.12199,60.22755
Malmi/VR|25.01111,60.25135
Suutarilantie|24.99796,60.27481
Siltamäen ostosk.|24.99117,60.27497
Siltamäki|24.9909,60.2774
Siltamäen ostosk.|24.99112,60.27532
Kytöpolku|24.9922,60.27209
Kytöpolku|24.99206,60.27145
Peltokyläntie|24.98362,60.26954
Peltokyläntie|24.98338,60.2693
Pitäjänmäki/VR|24.86049,60.22314
Valimo/VR|24.87421,60.22184
Arabiankatu|24.97459,60.20695
Kokkosaarenkatu|24.97255,60.20593
Kokkosaarenkatu|24.97209,60.20548
Kumpulan kampus|24.96657,60.20316
Luostonkuja|25.1139,60.2385
Kumpulan kampus|24.9673,60.20312
Luostokuja|25.11387,60.23851
Rekikuja|25.111,60.22949
Uussillanrinne|25.11496,60.22966
Mikonkatu|24.94529,60.17016
Ojapuisto|25.1183,60.22934
Mikonkatu|24.94529,60.17011
Mellunmäentie|25.12868,60.23124
Arabia|24.97504,60.20827
Arabia|24.97474,60.20808
Kaironkatu|24.97757,60.21121
Kaironkatu|24.97674,60.21012
Pohjois-Haaga/VR|24.88344,60.23029
Pukinmäki/VR|24.99374,60.24247
Mellunmäentie|25.12893,60.23115
Mellunmäki(M)|25.10922,60.23811
Mellunmäki(M), tulo|25.10921,60.23811
Palvelutalo|25.12255,60.23863
Saariselän palvelut.|25.11966,60.23944
Fallpakankuja|25.13384,60.22892
Fallpakankuja|25.13386,60.22977
Pallaksentie|25.11256,60.23737
Sörnäinen(M)|24.9612,60.1867
Mellunmäki(M)|25.10901,60.23783
Siltapolku|25.11628,60.23681
Siltapolku|25.11624,60.23693
Pyhätunturintie|25.12131,60.23692
Pyhätunturintie|25.11995,60.23705
Saanatunturintie|25.12729,60.23551
Saanatunturintie|25.12657,60.23597
Kaunispääntie|25.12857,60.23253
Kaunispääntie|25.12882,60.23339
Pitäjänmäki/VR|24.86049,60.22314
Valimo/VR|24.87421,60.22184
Tasankotie|25.0414,60.26301
Munkkin. puistotie|24.8835,60.19653
Nallenmäentie|25.03346,60.24759
Pyrytie|25.02996,60.24993
Tullivuorenkuja|25.03494,60.24514
Tasankotie|25.04015,60.26207
Niemenmäki|24.88185,60.20188
Harkkoraudantie|25.05573,60.24766
Pilvitie|25.03172,60.25598
Pilvitie|25.03316,60.25571
Pajamäki|24.85662,60.21884
Pohjois-Haaga/VR|24.88344,60.23029
Marian sairaala|24.92283,60.16755
Arkadiankatu|24.9157,60.17143
Arkadiankatu|24.91622,60.17115
Väinämöisenkatu|24.92008,60.17009
Väinämöisenkatu|24.91991,60.17004
Pajamäki|24.85532,60.21904
Krematorio|24.91111,60.17281
Pajamäentie|24.86058,60.21946
Krematorio|24.91101,60.17273
Pajamäentie|24.86042,60.21949
Munkkiniemen aukio|24.88538,60.19575
Kankiraudantie|25.04853,60.24613
Munkkin. puistotie|24.88273,60.19708
Laajalahden aukio|24.87671,60.19828
Poutamäentie|24.85667,60.21762
Professorintie|24.8759,60.2011
Malmin lentoasema|25.04458,60.24536
Professorintie|24.87511,60.2014
Dosentintie|24.87436,60.2019
Laajalahdentie|24.87058,60.19511
Tuulaspolku|24.86499,60.19851
Apajapolku|24.86343,60.20039
Valuraudantie|25.04001,60.2444
Rantapuisto|25.11141,60.19625
Ritokalliontie|24.86183,60.20112
Ritokalliontie|24.86222,60.20108
Munkkirinne|24.87024,60.19807
Tiilipolku|24.87144,60.19718
Dosentintie|24.87372,60.20211
Perustie|24.87715,60.19947
Perustie|24.87669,60.19903
Lokkalantie|24.8835,60.19909
Lokkalantie|24.88334,60.20002
Munkkiniemen aukio|24.88529,60.19618
Munkkiniemen aukio|24.88474,60.19735
Munkkiniemen aukio|24.88631,60.19613
Solnantie|24.87964,60.19763
Solnantie|24.87945,60.19736
Merisotilaantori|24.97428,60.16735
Mastokatu|24.96831,60.16563
Mastokatu|24.96853,60.16553
Katajanokan termin.|24.96947,60.16426
Merisotilaantori|24.97551,60.1676
Puolipäivänkatu|24.97179,60.16669
Rakuunantie|24.88474,60.2003
Rakuunantie|24.88349,60.20062
Puolipäivänkatu|24.97227,60.16683
Tarvo|24.84818,60.20453
Vyökatu|24.96858,60.16617
Munkkin. uimaranta|24.85857,60.20185
Vyökatu|24.96947,60.1661
Kauppiaankatu|24.96485,60.16681
Kauppiaankatu|24.96486,60.16676
Katajanokan puisto|24.96186,60.16743
Katajanokan puisto|24.96286,60.16746
Sänkitie|24.83867,60.23629
Sänkitie|24.83878,60.23614
Malminkartanontie|24.84502,60.24435
Vanha Hämeenkyläntie|24.83561,60.24945
Malminkartanontie|24.84648,60.24309
Vanha Hämeenkyläntie|24.83552,60.24917
Riukutie|24.84252,60.24539
Munkkin. uimaranta|24.85998,60.20149
Ritolehto|24.86424,60.19952
Ritolehto|24.86445,60.19985
Nuottapolku|24.86844,60.19871
Apajapolku|24.86368,60.20022
Laajalahden aukio|24.87659,60.19788
Nuottapolku|24.86677,60.19783
Riukutie|24.84265,60.24566
Sotilaspellontie|24.84121,60.23468
Sotilaspellontie|24.8416,60.23465
Kauppakorkeakoulut|24.92563,60.17115
Suurmetsäntie|25.04177,60.26529
Sointutie|25.03939,60.26271
Helluntairaitti|25.03709,60.26374
Helluntairaitti|25.03709,60.26374
Taivallahti|24.9181,60.17616
Verkkotie|25.11273,60.19686
Verkkotie|25.11274,60.19687
Täkykuja|25.11741,60.19781
Täkykuja|25.11745,60.19784
Ratamestarinkatu|24.93947,60.19875
Laippatie|25.04788,60.2107
Levytie|25.04932,60.2124
Tulppatie|25.05357,60.21155
Putkitie|25.05373,60.20997
Viilarintie|25.05794,60.21066
Leppäsuonkatu|24.92356,60.16848
Pohj. Rautatiekatu|24.9309,60.17085
Leppäsuonkatu|24.9233,60.16818
Kansallismuseo|24.93349,60.17419
Kauppakorkeakoulut|24.92367,60.17209
Katajaharjuntie|24.85805,60.16835
Katajaharjuntie|24.85841,60.16827
Laukkaniementie|24.85903,60.16794
Kauppakorkeakoulut|24.92517,60.17083
Laukkaniementie|24.85905,60.1679
Koivusaarentie|24.85993,60.16587
Hesperian puisto|24.92988,60.17714
Koivusaarentie|24.85995,60.16584
Hesperian puisto|24.92917,60.17884
Telkkäkuja|24.85586,60.16436
Kansallismuseo|24.93328,60.17391
Telkkäkuja|24.85877,60.16407
Apollonkatu|24.92194,60.17568
Telkkäkuja|24.8588,60.164
Apollonkatu|24.92213,60.17583
Hietakannaksentie|24.91273,60.17518
Hietakannaksentie|24.9129,60.17518
Puistokaari|24.86159,60.1615
Puistokaari|24.86157,60.1615
Puistokaari|24.86363,60.1606
Puistokaari|24.86362,60.16064
Mustankivenkatu|25.14494,60.20667
Kallvikintie|25.13335,60.21356
Kallvikintie|25.1329,60.21351
Kallvikintie|25.13216,60.21776
Merikorttitie|25.13103,60.2199
Merikorttitie|25.13018,60.21994
Kallvikintie|25.13287,60.22047
Kallvikintie|25.13278,60.22047
Vuosaarentie|25.13779,60.21003
Isonvillasaarentie|25.14526,60.22044
Isonvillasaarentie|25.14507,60.22049
Vihdintie|24.85886,60.23389
Konalantie|24.8465,60.23054
Roihupelto|25.05689,60.20932
Konalantie|24.84689,60.23036
Satamasaarentie|25.13715,60.21166
Tyynylaavankuja|25.13742,60.20713
Kestikuja|24.97747,60.23169
Kestikuja|24.97778,60.23209
Aittatie|24.84555,60.23309
Aittatie|24.84472,60.23306
Myllypellontie|24.97852,60.23337
Aidasmäki|24.9736,60.22927
Aidasmäki|24.97434,60.22964
Veräjänkorva|24.97256,60.22675
Veräjänkorva|24.9729,60.22654
Kirkkoherrantie|24.97096,60.22493
Kirkkoherrantie|24.97197,60.22494
Käpytie|24.96789,60.22592
Maaherrantie|25.00263,60.22744
Käpytie|24.96805,60.22632
Maaherrantie|25.00447,60.22709
Hernepellonkuja|24.99505,60.22381
Hernepellonkuja|24.99648,60.22475
Viikinranta|24.98539,60.21836
Viikinranta|24.98699,60.21896
Roihupelto|25.05852,60.2102
Salmisaari|24.90788,60.16333
Salmisaari|24.90771,60.16346
Ruoholahti(M)|24.91484,60.16335
Ruoholahti(M)|24.91418,60.16345
Itämerenkatu|24.92065,60.16353
Itämerenkatu|24.91994,60.16355
Salmisaari|24.90505,60.16338
Salmisaari|24.9044,60.16338
Länsiväylä|24.91405,60.16431
Roihupelto|25.05867,60.20955
Länsiväylä|24.91112,60.16436
Kreijarinkuja|25.0646,60.20187
Kreijarinkuja|25.0658,60.20174
Ruoholahti (T)|24.91513,60.16333
Energiakatu|24.90065,60.16509
Salmisaarenaukio|24.89927,60.16591
Roihuvuoren kirkko|25.0616,60.20199
Roihuvuoren kirkko|25.06185,60.20195
Salmisaarenranta|24.90171,60.16422
Selkämerenkatu|24.91652,60.16277
Selkämerenkatu|24.91614,60.16267
Santakatu|24.91933,60.16291
Santakatu|24.91931,60.16295
Prinssintie|25.05946,60.203
Vuorenpeikontie|25.05952,60.2007
Vuorenpeikontie|25.05972,60.20088
Hattulantie|24.95466,60.19577
Keijukaistenpolku|25.05482,60.1975
Oulunkylän asema|24.96787,60.22852
Oulunkylän asema|24.96789,60.22854
Veräjämäki|24.97688,60.23098
Veräjämäki|24.97709,60.23099
Keijukaistenpolku|25.05587,60.19806
Porolahden koulu|25.05336,60.19525
Porolahden koulu|25.0535,60.19536
Satumaanpolku|25.05759,60.19456
Tuhkimontie|25.0522,60.19749
Satumaanpolku|25.05887,60.19461
Roihuvuorentie|25.05217,60.19416
Erottaja|24.94248,60.16749
Erottaja|24.94348,60.16701
Kaarlenkatu|24.95148,60.18608
